name     redshift     t0         t0err              x0              x0err          x1             x1err          x2                 x2err      mwebv         cov_x0x1       cov_x0x2           cov_x1x2     chiquad/dof modelo
04D3fk     0.3578    53127.5   0.10081          4.27414e-05     2.72379e-07     0.282563        0.0210119       0.127628         0.00945927   0.0079     -8.31639e-10    -1.99795e-09        1.56407e-06    9.74751    exp2lc
05D3kp     0.85      53530.1   0.675604         4.01949e-06     8.62143e-08     1.38            0.394647       -0.127064         0.0765609    0.0106     -1.92078e-08     2.7496e-09        -0.000969601    0.789985   salt2
05D3kp     0.85      53531     0.739203         9.72593e-06     8.19635e-07     0.537403        0.212743       -0.601084         0.689245     0.0106     -6.23098e-10     5.54322e-07        0.00786723     0.7985     exp3
05D3kp     0.85      53531.2   0.68424          1.0425e-05      1.91548e-07     0.542986        0.194568       -0.0506101        0.0775802    0.0106     -9.15911e-09     6.87439e-09        0.00108653     0.828779   exp2lc
04D3gt     0.451     53138.9   0.246862         8.75474e-06     9.099e-08      -1.00704         0.193705        0.265269         0.0172421    0.0096     -6.52596e-09    -7.02845e-10       -0.000602498    1.7823     salt2
04D3gt     0.451     53137.9   6.27915e-09      3.14694e-05     5.32716e-07    -0.00831248      0.0283847       2.28801          0.101646     0.0096     -5.52331e-09     4.80484e-08       -0.00101139     4.02773    exp3
04D3gt     0.451     53137.9   6.43777e-05      2.1586e-05      1.94229e-07     0.202264        0.0362495       0.273076         0.016093     0.0096     -9.11719e-10    -1.69599e-09       -1.03546e-05    5.40334    exp2lc
19282.0    0.177     54397.4   0.144498         0.000137224     2.30413e-06     1.32722         0.212428       -0.0403712        0.0127614    0.0325     -4.12273e-07    -1.695e-08          0.00122758     1.36211    salt2
19282.0    0.177     54397.4   0.321046         0.000358504     7.10449e-06     0.105806        0.215633        0.179398         0.338859     0.0325      3.31142e-07     1.93419e-06        0.0173943      1.64609    exp3
19282.0    0.177     54397.5   0.253821         0.000347428     1.30292e-05     0.116744        0.220109        0.0221145        0.0341925    0.0325     -7.0077e-07     -4.22864e-07        0.00204911     1.639      exp2lc
sn2003fa   0.039361  52807.4   0.0341867        0.00377424      2.70119e-05     1.48969         0.0563596      -0.0525393        0.00490625   0.039      -1.24784e-06    -1.18796e-07        0.000176559    3.01706    salt2
sn2003fa   0.039361  52808.3   0.124413         0.00978285      0.000166738     0.63672         0.0366381      -0.0420422        0.205601     0.039      -5.33205e-06     3.33511e-05       -0.00661845     2.37048    exp3
sn2003fa   0.039361  52808     0.0788073        0.00374332      0.000195255     0.562935        0.0174652       1.23915          0.0629982    0.039       6.48724e-07    -1.22662e-05       -0.000220233    2.24085    exp2lc
sn2001cn   0.0155    52072.3   0.0713535        0.0145452       7.18319e-05    -0.419214        0.0209572       0.104614         0.00270438   0.059       1.58174e-07    -1.64616e-07        4.97201e-07   10.5002     salt2
sn2001cn   0.0155    52075.2   0.0457633        0.0417332       0.000106988     0.0232082       0.00419171      2.39764          0.0209777    0.059      -1.31888e-07     8.68035e-07       -6.18059e-05   98.065      exp3
sn2001cn   0.0155    52072.8   0.0630951        0.0306842       0.00016111      0.431027        0.00381223      0.271376         0.00423599   0.059       1.15547e-07    -5.49195e-07       -1.17524e-06  145.345      exp2lc
Gabi       1.12      53488     0.57728          1.62441e-06     2.88529e-08     0.907515        0.313061       -0.220012         0.0667538    0.01151    -5.37308e-09    -1.0635e-10         0.00466462     0.966306   salt2
Gabi       1.12      53489.1   0.645779         3.21895e-06     3.18929e-07    -0.424575        0.432853       -2.31601          1.00093      0.01151     8.91337e-08     3.1569e-07         0.290622       0.636482   exp3
Gabi       1.12      53489.6   0.57047          4.16435e-06     6.12426e-08     0.0938072       0.240163       -0.172915         0.0655237    0.01151    -3.17178e-09     1.6299e-10         0.00310034     0.751629   exp2lc
18749.0    0.188     54385.2   0.567871         6.93222e-05     4.49376e-06    -2.12359         0.51727         0.0407296        0.0609001    0.0194     -7.51169e-07    -2.58388e-07        0.00699774     1.12846    salt2
18749.0    0.188     54384.2   0.748302         0.000198185     6.6042e-06     -0.412154        0.188153        1.52056          0.540789     0.0194      1.20154e-07     2.73316e-06       -0.00749952     1.33057    exp3
18749.0    0.188     54384.6   0.785203         0.000163441     9.65497e-06    -0.356444        0.20891         0.125068         0.0557733    0.0194      1.19495e-07    -4.98342e-07        0.000664783    1.41395    exp2lc
03D4at     0.634     52817.3   1.18085          5.52349e-06     3.58046e-07    -0.0468073       0.721147        0.0629961        0.181736     0.0262     -1.93019e-08    -6.08552e-08       -0.00852367     0.591144   salt2
03D4at     0.634     52817.1   1.51878          1.57443e-05     1.67572e-06     0.306639        0.226325        0.703144         1.11707      0.0262     -3.37428e-07     1.82891e-06       -0.233962       0.705355   exp3
03D4at     0.634     52816.7   1.43084          1.4301e-05      9.27171e-07     0.433493        0.0918649       0.101356         0.179592     0.0262      1.66305e-08    -1.54793e-07       -0.00206387     0.707669   exp2lc
03D4dy     0.61      52904     1.34725          8.42025e-06     3.33771e-07     1.79716         0.654242        0.0316289        0.0860758    0.0257      2.03651e-08    -2.60636e-08       -0.0122217      1.05057    salt2
03D4dy     0.61      52904.4   0.940441         2.21028e-05     1.35169e-06     0.716651        0.162831       -0.424071         0.722781     0.0257     -1.15664e-07     9.44738e-07       -0.0672804      1.30797    exp3
03D4dy     0.61      52904.8   0.753608         2.21304e-05     8.3325e-07      0.658879        0.128657        0.0829918        0.0825289    0.0257      7.57524e-09    -6.31118e-08       -0.00045507     1.24211    exp2lc
16099.0    0.19695   54054     0.708249         9.50416e-05     4.0878e-06      2.64658         0.864373        0.0109164        0.0392346    0.0329     -1.96651e-06    -1.49557e-07        0.0136025      0.705041   salt2
16099.0    0.19695   54054.1   0.751399         0.000299297     2.09218e-05     2.17488         0.982722        1.29197          0.694234     0.0329      1.87933e-05     1.36426e-05        0.531204       0.757218   exp3
16099.0    0.19695   54055     0.856604         0.000256291     8.96098e-06     1.85598         0.981259        0.0765324        0.0515167    0.0329     -2.13155e-06    -3.55476e-07        0.0383774      0.774055   exp2lc
17223.0    0.235     54347     1.77389          8.53484e-05     5.55433e-06     0.701793        0.72711        -0.117599         0.0652404    0.0296      7.81486e-07    -3.18665e-07       -0.00985504     1.14689    salt2
17223.0    0.235     54347     1.46538          0.000208297     9.08892e-06     0.439239        0.189099       -0.0371336        0.746871     0.0296     -6.00816e-07     4.38988e-06       -0.101113       1.17748    exp3
17223.0    0.235     54346.9   1.33938          0.000220156     1.43046e-05     0.4432          0.131199       -0.0600454        0.0625988    0.0296      3.49462e-07    -7.64488e-07       -0.000673022    1.12584    exp2lc
sn2006s    0.032102  53770.4   0.0592702        0.00333743      1.72508e-05     0.990609        0.042219        0.0164325        0.00399758   0.017      -3.62252e-07    -5.85288e-08        3.87676e-05    4.19756    salt2
sn2006s    0.032102  53770.9   0.0890291        0.00916187      4.62427e-05     0.582358        0.0171576      -0.260105         0.084997     0.017      -4.2713e-07      3.27147e-06       -0.000709734    3.29648    exp3
sn2006s    0.032102  53770.8   0.0770248        0.00929901      9.35811e-05     0.557137        0.0147185      -0.00199131       0.00945595   0.017      -6.25925e-08    -8.50035e-07       -4.58965e-06    3.51147    exp2lc
19067.0    0.355     54388.1   1.21226          2.89393e-05     2.68038e-06     1.5005          1.03291         0.170065         0.100524     0.0583     -1.7979e-06     -2.07057e-07        0.0282433      1.14864    salt2
19067.0    0.355     54387.1   1.4834           0.000110352     9.0793e-06      1.37748         0.364543        2.76801          0.684486     0.0583     -2.60116e-07     5.27704e-06        0.0304647      0.944242   exp3
19067.0    0.355     54387     1.96701          7.39929e-05     5.58832e-06     1.58229         0.562998        0.237999         0.0968954    0.0583     -9.83209e-07    -4.39368e-07        0.012861       1.05175    exp2lc
18298.0    0.11982   54374.4   0.163755         0.000105249     5.25103e-06    -2.69253         0.263732        0.282126         0.034579     0.0271     -1.05993e-06    -1.59924e-07        0.00528017     1.99435    salt2
18298.0    0.11982   54374.9   0.40393          0.000362619     8.30268e-06    -0.611102        0.097632        3.11633          0.330004     0.0271     -4.47954e-08     9.65898e-07       -0.00584279     1.76095    exp3
18298.0    0.11982   54376.6   2.82318e-05      0.000175406     1.50917e-05    -0.411713        0.106679        0.507975         0.0643232    0.0271     -8.96418e-08    -9.44436e-07        0.000335933    2.30086    exp2lc
20625.0    0.10796   54423.6   0.162707         0.000291212     5.61748e-06    -0.000190358     0.237911       -0.00836125       0.0164772    0.0245     -9.16801e-07    -7.98795e-08        0.0026986      1.13049    salt2
20625.0    0.10796   54423.3   2.17519e-05      0.000672072     2.65353e-05    -2.56086         0.63709        -0.548213         0.573309     0.0245      1.60382e-05     1.46465e-05        0.342638       4.85044    exp3
20625.0    0.10796   54423.3   1.66145e-05      0.00082706      3.73874e-05    -2.66336         0.276369       -0.148592         0.0386229    0.0245     -5.28178e-06    -1.40421e-06        0.00655903     3.1626     exp2lc
13305.0    0.201     54003.9   0.398476         8.23504e-05     4.76414e-06     1.00119         0.446802        0.0149576        0.0520134    0.0526     -1.06006e-06    -2.25543e-07        0.00556805     0.579497   salt2
13305.0    0.201     54004.2   0.555249         0.000232058     7.28972e-06     0.539144        0.116855        0.625846         0.467432     0.0526     -3.4991e-07      2.83624e-06       -0.0211049      0.67045    exp3
13305.0    0.201     54004.6   0.485169         0.000212189     1.0126e-05      0.604156        0.112061        0.0584598        0.0472113    0.0526     -9.54183e-08    -4.45169e-07        0.000126391    0.676321   exp2lc
15674.0    0.198     54039.5   0.399736         6.86416e-05     6.16787e-06    -1.18321         0.656476        0.044023         0.0759084    0.067      -2.22421e-06    -4.34477e-07        0.0168732      0.502349   salt2
15674.0    0.198     54040.3   0.498583         0.000180273     9.44825e-06    -1.48536         0.84335         0.660104         0.82119      0.067       4.77506e-06     6.81151e-06        0.452453       1.00695    exp3
15674.0    0.198     54040.5   0.427439         0.000165027     1.27191e-05    -1.72308         0.734314        0.0522395        0.0732826    0.067      -3.39499e-06    -8.81119e-07        0.0220913      1.01199    exp2lc
18617.0    0.322     54382     1.63579          2.94339e-05     2.9912e-06     -1.17566         1.23307        -0.0515047        0.121693     0.0428     -1.09925e-06    -2.87103e-07        0.00144315     0.750197   salt2
18617.0    0.322     54382.6   1.94812          6.91871e-05     7.97117e-06    -0.802267        0.563847       -0.606926         1.43711      0.0428      9.90858e-07     9.94652e-06        0.0943327      0.621438   exp3
18617.0    0.322     54382.5   1.8997           7.33836e-05     7.17568e-06    -0.76958         0.515995       -0.0240245        0.118737     0.0428      6.14721e-07    -6.95814e-07       -0.00336513     0.62557    exp2lc
8495.0     0.2144    53691     1.22733          7.11292e-05     9.52411e-06     2.01733         1.63247         0.0997535        0.0875833    0.0713     -1.3015e-05     -7.62235e-07        0.0877397      2.08438    salt2
8495.0     0.2144    53690.4   0.755699         0.000238119     2.1399e-05      0.682612        1.4235          1.63847          1.22021      0.0713      2.39621e-05     2.4745e-05         1.34415        3.39635    exp3
8495.0     0.2144    53691.4   4.01543e-05      0.000191614     1.50793e-05     0.547216        0.740962        0.122718         0.0753977    0.0713     -4.93238e-06    -1.0708e-06         0.0255284      3.36431    exp2lc
13354.0    0.15763   54006.7   0.156281         0.000136389     1.67216e-06     1.02394         0.153444        0.0880958        0.011623     0.0349     -1.64938e-07    -1.13911e-08        0.000478562    1.61951    salt2
13354.0    0.15763   54007.1   0.429904         0.000419647     6.49886e-06     0.571071        0.0678034       0.839975         0.260513     0.0349     -1.30614e-07     1.12424e-06       -0.00748607     1.79066    exp3
13354.0    0.15763   54007.5   0.406378         0.000359934     1.3622e-05      0.668385        0.0637661       0.112918         0.033463     0.0349     -1.69914e-08    -4.33802e-07        3.31061e-05    1.74508    exp2lc
18697.0    0.10726   54384.3   0.175435         0.000357816     2.22118e-06     0.836104        0.104004        0.0229161        0.00611851   0.0196     -6.07103e-08    -8.7669e-09         0.000118192    1.04574    salt2
18697.0    0.10726   54384.3   0.262514         0.00101749      7.05189e-06     0.46073         0.0440094       0.292259         0.112255     0.0196      3.34382e-08     2.84613e-07       -0.000626306    1.20799    exp3
18697.0    0.10726   54384.4   0.263338         0.000942782     2.36664e-05     0.491708        0.0443849       0.057756         0.0199884    0.0196     -8.21628e-08    -4.56657e-07        0.000114748    1.14604    exp2lc
sn1999aw   0.038     51255.2   0.0966339        0.00363429      2.26556e-05     1.67432         0.0504985      -0.139754         0.0041393    0.032      -3.68078e-07    -7.75811e-08        4.98666e-05    8.4516     salt2
sn1999aw   0.038     51254.8   0.307452         0.00958269      0.000288586     0.869791        0.0721378       0.0795003        0.447308     0.032      -1.42834e-05     0.000124656       -0.0228269      1.24118    exp3
sn1999aw   0.038     51254.4   0.259144         0.000741029     7.01614e-05     0.561648        0.0504654       2.8012           0.0913601    0.032       6.35494e-07    -6.38865e-06       -0.000814448    0.673913   exp2lc
2246.0     0.1949    53634.3   0.511271         6.97951e-05     4.65141e-06     0.456958        0.420327        0.103166         0.0611214    0.0623     -4.79329e-07    -2.5984e-07         3.80153e-05    0.990797   salt2
2246.0     0.1949    53633.7   0.757256         0.0002244       8.7884e-06      0.29287         0.128875        1.80362          0.628579     0.0623     -5.57286e-07     4.54616e-06       -0.0422545      1.05551    exp3
2246.0     0.1949    53634.8   0.67329          0.000176268     1.08523e-05     0.462421        0.126427        0.151239         0.0569592    0.0623     -7.79792e-09    -5.76304e-07       -0.000238468    1.05879    exp2lc
sn2006mo   0.037002  54046.9   0.156753         0.00213213      3.16685e-05    -2.3889          0.0613308      -0.0104083        0.00790774   0.045       2.21904e-07    -1.91682e-07       -1.68577e-06    9.41998    salt2
sn2006mo   0.037002  54046.7   0.337896         0.00522386      8.68698e-05    -0.554912        0.0457694       0.65942          0.149783     0.045       2.32889e-06     4.19452e-06       -0.00114649    13.4        exp3
sn2006mo   0.037002  54046.9   0.365565         0.00494288      0.000136308    -0.541306        0.0514678       0.0254893        0.020616     0.045       3.88085e-06    -2.22246e-06       -0.000143747   14.4545     exp2lc
13655.0    0.252     54000.2   0.602695         3.60089e-05     2.83446e-06    -2.02979         0.708754       -0.0925198        0.0878897    0.0324     -7.24766e-07    -2.16173e-07        0.00684759     0.562613   salt2
13655.0    0.252     54000.2   0.840939         8.82973e-05     5.74681e-06    -0.116002        0.231527        1.13974          0.780571     0.0324     -2.3893e-07      3.81756e-06       -0.0400552      0.923045   exp3
13655.0    0.252     54000.3   0.926264         8.30514e-05     6.16647e-06    -0.0396369       0.248065       -0.024983         0.0880084    0.0324      7.31684e-08    -4.80177e-07       -0.000733356    0.975712   exp2lc
20575.0    0.196     54421.6   1.50313          7.6867e-05      6.75248e-06     3.49315         1.19459         0.349264         0.0757345    0.0597     -5.00869e-06    -4.82026e-07        0.0579504      2.75693    salt2
20575.0    0.196     54416.1   0.000189707      0.000358552     2.98761e-05     1.03322         0.986374        4.08508          0.748119     0.0597      2.70793e-05     2.15398e-05        0.658407       3.84564    exp3
20575.0    0.196     54420.1   0.000110161      0.000229185     1.45456e-05     0.890894        0.534356        0.265647         0.0585884    0.0597     -3.3715e-06     -8.09742e-07        0.0152816      3.33188    exp2lc
04D1pd     0.95      53319.6   6.52373          1.91988e-06     8.11326e-06    -1.02462         2.98614         1.09533         21.3195       0.0273      2.18099e-05    -0.000172916      -57.7428         0.247727   salt2
04D1pd     0.95      53321.5   6.87103          9.01546e-06     2.28243e-06     0.456997        0.581495        3.37101          1.79009      0.0273      2.84933e-07     3.4124e-06         0.193725       0.0727688  exp3
04D1pd     0.95      53318.9   7.44818          6.6203e-08      5.98558e-08     1.25212         0.804984      -46.4249           4.27672      0.0273      1.58499e-10     2.49076e-07       -0.0996187      0.138845   exp2lc
17280.0    0.13098   54343.6   0.946224         0.00025253      2.32089e-05    -0.808879        0.267252       -0.217041         0.0496225    0.0898     -1.75229e-06    -1.06984e-06        0.00376584     1.75867    salt2
17280.0    0.13098   54350.4   1.71361          0.000363909     2.53318e-05     0.21418         0.111214        0.330923         0.440264     0.0898      7.5631e-07      2.18711e-06       -0.0190046      3.45598    exp3
17280.0    0.13098   54350.5   1.7141           0.000377323     4.00722e-05     0.252794        0.105591       -0.039868         0.0684736    0.0898      1.46047e-06    -2.09941e-06       -0.000866207    3.46894    exp2lc
12853.0    0.1694    53979.3   0.317749         0.000153058     4.79447e-06    -0.46042         0.337993       -0.076762         0.0236178    0.1107     -1.3496e-06     -7.83526e-08        0.00393241     1.17634    salt2
12853.0    0.1694    53978.2   0.548181         0.00037843      9.78537e-06     0.296087        0.0975828       0.847336         0.387162     0.1107     -3.63231e-07     2.39954e-06       -0.0179647      1.17272    exp3
12853.0    0.1694    53978.5   0.556192         0.000322877     1.91889e-05     0.46653         0.0759891       0.112619         0.0522046    0.1107      8.77582e-09    -9.42431e-07       -0.00015184     1.17531    exp2lc
14871.0    0.119     54027.2   0.14491          0.000305041     2.83608e-06     1.36053         0.115304       -0.0609348        0.0081349    0.087      -1.80747e-07    -1.57064e-08        0.000288197    1.255      salt2
14871.0    0.119     54027.6   0.236232         0.000776595     6.97732e-06     0.625402        0.050379       -0.164854         0.144033     0.087      -2.99827e-08     4.90865e-07       -0.00101849     1.14622    exp3
14871.0    0.119     54027.5   0.221957         0.000788484     2.26733e-05     0.615337        0.0496901      -0.00860837       0.023311     0.087      -1.21214e-07    -5.08568e-07        0.00012206     1.18584    exp2lc
6936.0     0.181     53680     0.505125         9.30267e-05     6.4248e-06     -0.0948524       0.614806        0.0897375        0.0590482    0.0462     -1.81285e-06    -3.59006e-07        0.013726       0.509876   salt2
6936.0     0.181     53680.6   0.536566         0.000282934     1.08538e-05    -0.627806        0.489352        1.19704          0.628922     0.0462      3.02975e-06     5.56808e-06        0.162886       0.830979   exp3
6936.0     0.181     53680.9   1.54779e-06      0.000238252     1.42844e-05    -0.897029        0.466669        0.102109         0.0554016    0.0462     -2.46837e-06    -7.5271e-07         0.011044       0.845612   exp2lc
20245.0    0.302     54412.3   1.09813          3.20138e-05     3.3568e-06      0.511374        1.57483         0.228979         0.0957176    0.0824     -3.7991e-06     -2.72637e-07        0.0659297      0.581245   salt2
20245.0    0.302     54411.5   0.862577         0.000128472     1.42141e-05    -0.193012        1.22477         3.01583          0.932511     0.0824      1.12375e-05     1.23988e-05        0.700272       0.828613   exp3
20245.0    0.302     54412.3   0.961857         7.98554e-05     6.13902e-06    -1.29764         1.42912         0.292054         0.0983479    0.0824     -1.56982e-06    -5.17948e-07        0.052074       0.598196   exp2lc
03D1bp     0.347     52920.3   0.0698874        1.94696e-05     2.10318e-07    -1.07461         0.095668       -0.00779368       0.010953     0.0236     -1.18448e-08    -1.66368e-09        6.38284e-05    4.20682    salt2
03D1bp     0.347     52921.2   0.0903583        4.88755e-05     4.39795e-07    -0.246444        0.0430927       0.861007         0.0876274    0.0236     -3.48384e-11     3.27919e-08        0.000504281   15.2403     exp3
03D1bp     0.347     52921.5   0.0875955        4.41232e-05     3.91242e-07    -0.281094        0.046871        0.0405792        0.0107641    0.0236     -4.16833e-09    -3.56086e-09        6.58993e-05   18.0215     exp2lc
20039.0    0.247     54408.1   1.69503          4.44486e-05     2.9538e-06      2.02259         1.85379         0.187923         0.067601     0.0201     -1.79553e-06    -1.74665e-07        0.031533       0.906426   salt2
20039.0    0.247     54406.8   0.000444085      0.000174381     1.60952e-05     0.726458        1.06894         3.06026          0.890037     0.0201      1.45539e-05     1.34445e-05        0.718169       1.55145    exp3
20039.0    0.247     54406.8   0.000447697      0.000119595     7.02864e-06    -1.3756          0.997507        0.158893         0.0694857    0.0201     -8.36505e-09    -4.04245e-07        0.027638       1.69777    exp2lc
19002.0    0.268     54393.5   0.427316         5.50286e-05     3.64881e-06     0.410561        0.521442       -0.0211657        0.0608392    0.0617     -1.23204e-06    -1.9359e-07         0.0121363      1.10793    salt2
19002.0    0.268     54394.1   0.000126361      0.000140958     6.81855e-06    -0.086644        0.387786        0.0557153        0.562554     0.0617      6.19206e-07     3.32939e-06        0.094039       0.797925   exp3
19002.0    0.268     54394.1   0.000126897      0.000138301     7.39887e-06    -0.0723919       0.366036        0.0182401        0.0583095    0.0617     -1.01866e-06    -3.85559e-07        0.00578392     0.794232   exp2lc
20364.0    0.215     54419.1   1.31869          6.33557e-05     6.66426e-06    -0.43542         1.8608          0.060918         0.0940911    0.0254     -8.0155e-06     -5.94235e-07        0.0983952      1.18457    salt2
20364.0    0.215     54419.2   1.16335          0.000171191     3.17137e-05    -0.911355        2.67638         0.263996         2.29202      0.0254      7.8512e-05      6.9775e-05         5.11021        0.756425   exp3
20364.0    0.215     54419.5   1.345            0.000162728     1.27343e-05    -0.513953        1.93237         0.0523196        0.101403     0.0254     -2.51672e-06    -9.75701e-07        0.129051       0.723933   exp2lc
15234.0    0.1363    54032.6   0.262226         0.000116059     1.73561e-06     1.04465         0.248347        0.137201         0.0150235    0.0277     -2.57428e-07    -1.72849e-08        0.00129498     1.55957    salt2
15234.0    0.1363    54032.6   0.361757         0.000375507     6.55637e-06     0.259219        0.171163        0.792219         0.298606     0.0277      1.30799e-07     1.35735e-06        0.0077879      2.19673    exp3
15234.0    0.1363    54032.7   8.75589e-05      0.000318768     1.58935e-05     0.309323        0.180191        0.117642         0.0430386    0.0277     -6.17182e-07    -6.61815e-07        0.00179229     2.24823    exp2lc
744.0      0.1278    53612.8   0.627971         0.000215117     6.95604e-06     1.40563         0.268994        0.065491         0.0190701    0.0577     -1.78203e-07    -1.04936e-07        0.00131413     0.983433   salt2
744.0      0.1278    53613.1   0.675472         0.000642049     1.50253e-05     0.587044        0.0804982       0.245825         0.222681     0.0577      3.52519e-08     9.38017e-08       -0.00524578     1.31274    exp3
744.0      0.1278    53613.1   0.659421         0.000590282     3.07275e-05     0.612793        0.0770723       0.0690836        0.038531     0.0577      2.77505e-08    -1.0609e-06         6.13194e-06    1.1726     exp2lc
14456.0    0.33      54018.5   0.591626         3.34858e-05     2.44639e-06    -0.607721        0.654373       -2.52789e-05      0.0801821    0.101      -9.57453e-07    -1.46266e-07        0.00871922     0.791359   salt2
14456.0    0.33      54019.6   0.743729         8.90727e-05     6.28098e-06    -0.116077        0.254935        0.967218         0.678739     0.101      -1.38181e-07     3.71628e-06        0.0010899      0.803711   exp3
14456.0    0.33      54019.9   0.743622         7.88963e-05     4.68281e-06    -0.10791         0.283853        0.05873          0.0781571    0.101      -2.18747e-07    -2.97465e-07        0.00153205     0.815773   exp2lc
13796.0    0.145     54010.6   0.213486         0.000213228     2.56164e-06     0.627725        0.185434       -0.0379978        0.0112276    0.0422     -3.38022e-07    -1.99412e-08        0.000927992    0.849202   salt2
13796.0    0.145     54009.7   7.93513e-05      0.000565965     6.29044e-06     0.395776        0.0588948       1.11306          0.15188      0.0422     -1.02875e-07     5.88502e-07       -0.00280991     3.02391    exp3
13796.0    0.145     54009.7   7.36876e-05      0.000515919     1.66428e-05     0.538971        0.0589498       0.0371736        0.0287447    0.0422     -8.89206e-08    -4.60352e-07        0.000106352    4.69846    exp2lc
sn1999dk   0.01496   51414.7   0.23879          0.0216873       0.00029521     -0.0300351       0.109762       -0.0400384        0.00814191   0.054      -5.93235e-06    -2.0642e-06         0.000405346    5.34713    salt2
sn1999dk   0.01496   51416     0.20759          0.0631128       0.0011123       0.317306        0.0254956       1.82731          0.128374     0.054      -1.96408e-05     0.000118392       -0.00275272     6.25428    exp3
sn1999dk   0.01496   51414.6   0.245155         0.0485691       0.000847516     0.640354        0.0162767       0.190232         0.0218439    0.054       5.45807e-07    -1.40116e-05        2.40228e-05    6.63176    exp2lc
05D3jb     0.745     53515.3   0.384177         4.78035e-06     1.06326e-07     1.09218         0.342361       -0.00110944       0.0709869    0.009      -2.57906e-08    -1.96897e-09       -0.00324175     2.46801    salt2
05D3jb     0.745     53516.4   0.446562         1.31846e-05     9.2963e-07      0.363306        0.126922        0.507604         0.523366     0.009      -5.04908e-08     4.76566e-07       -0.0262177      2.54141    exp3
05D3jb     0.745     53516.3   0.464077         1.22891e-05     1.99624e-07     0.406278        0.125313        0.0504413        0.0714458    0.009      -3.85094e-09    -6.90893e-09       -0.000668044    2.55846    exp2lc
05D4bi     0.775     53560     0.820466         4.26663e-06     1.18176e-07     1.37223         0.526948       -0.0843232        0.141096     0.0275     -4.35626e-08     7.32681e-10       -0.0109974      1.75807    salt2
05D4bi     0.775     53560.7   0.905475         1.00738e-05     1.1578e-06      0.417353        0.190993       -0.874248         0.974431     0.0275     -1.47403e-07     1.1109e-06        -0.122003       1.67044    exp3
05D4bi     0.775     53561.1   0.734175         1.1216e-05      2.25386e-07     0.307935        0.129522       -0.00204455       0.139956     0.0275     -5.4448e-09     -2.2426e-09        -0.000357329    1.71498    exp2lc
10028.0    0.06533   53694.1   0.187243         0.000804536     8.18635e-06    -1.28295         0.227368        0.0325808        0.00955523   0.0252     -7.37155e-07    -6.03308e-08        0.00119976     3.44827    salt2
10028.0    0.06533   53694.2   0.333374         0.00189494      0.000163653    -3.92539         1.87164         0.203197         0.677292     0.0252      0.000304417     0.00010584         1.19278        0.487975   exp3
10028.0    0.06533   53694.6   0.689571         0.00170021      0.000231931    -1.46378         3.67098         0.156662         0.221879     0.0252     -0.000814296    -5.07675e-05        0.806831       0.367683   exp2lc
19992.0    0.226     54405.5   1.11354          6.60045e-05     7.15734e-06     0.429596        1.35912        -0.167048         0.0906827    0.0339     -6.50235e-06    -5.65682e-07        0.0462472      0.835142   salt2
19992.0    0.226     54404.6   0.000284903      0.000140889     1.52228e-05    -1.27424         1.6587         -1.0769           1.68178      0.0339      2.17896e-05     2.438e-05          2.36081        1.44011    exp3
19992.0    0.226     54404.6   0.000258162      0.000170121     1.31893e-05    -0.929941        0.88942        -0.141604         0.0849621    0.0339     -2.31548e-06    -1.01711e-06        0.0268762      1.22605    exp2lc
21034.0    0.10856   54426     0.246242         0.000267392     3.8062e-06     -0.00768249      0.267982        0.0116718        0.0139453    0.0249     -3.5994e-07     -3.54044e-08        0.00188532     1.24105    salt2
21034.0    0.10856   54426.4   0.341891         0.000671339     3.96892e-05    -2.01561         0.893608       -0.294646         0.818798     0.0249      3.39754e-05     2.95302e-05        0.641245       0.98958    exp3
21034.0    0.10856   54426.3   0.423713         0.000701622     4.23538e-05    -1.98734         0.698592       -0.0286421        0.0632597    0.0249     -1.52862e-05    -2.44271e-06        0.0348872      0.975226   exp2lc
19149.0    0.196     54400.8   0.306167         0.000116934     5.64509e-06     1.05497         0.511757        0.0833784        0.0373336    0.0241     -1.91812e-06    -1.90195e-07        0.0073933      0.810757   salt2
19149.0    0.196     54400.9   0.335013         0.000352641     8.52983e-06     0.0626967       0.383483        0.791496         0.351065     0.0241      1.68278e-06     2.47894e-06        0.0660791      0.827858   exp3
19149.0    0.196     54401.3   0.320145         0.000311061     1.13189e-05    -0.040916        0.383648        0.083492         0.0348578    0.0241     -1.19973e-06    -3.65889e-07        0.00516882     0.773414   exp2lc
04D3ez     0.263     53115.3   0.0808614        3.88575e-05     3.10451e-07    -0.971954        0.0672095       0.0374468        0.00773307   0.0104     -8.76467e-09    -2.15765e-09        0.000146715    3.55108    salt2
04D3ez     0.263     53115.1   0.100263         0.000112538     5.08105e-07     0.108841        0.015987        1.43265          0.0535779    0.0104     -1.53226e-09     1.84069e-08       -0.000315212    9.73192    exp3
04D3ez     0.263     53115     0.113121         9.2653e-05      6.8305e-07      0.281008        0.0166924       0.128946         0.00716084   0.0104      4.40999e-10    -4.30462e-09        4.00445e-06   21.5485     exp2lc
12927.0    0.175     53988.9   0.778085         0.000132061     4.97663e-06    -0.016085        0.308586        0.00269292       0.0236482    0.0369      2.31745e-07    -9.21733e-08       -0.000385197    0.906831   salt2
12927.0    0.175     53989.1   1.13256          0.00034921      1.21643e-05     0.532157        0.106026        0.0700006        0.409749     0.0369      3.42662e-07    -3.79036e-08       -0.0298381      0.999563   exp3
